Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual (%),Variación Acumulada (%),Variación 12 Meses (%),Incidencia Mensual (%),Incidencia Acumulada (%),Incidencia 12 Meses (%),nombre_mes
2025,6,10.0,1.0,1.0,1.0,1.0,EDUCACIÓN DE 2do CICLO DE ENSEÑANZA BÁSICA,0.50429,112.84,0.0,4.4,4.4,0.0,0.023,0.023,6
2025,6,10.0,1.0,1.0,1.0,2.0,EDUCACIÓN DE 1er CICLO DE ENSEÑANZA BÁSICA,0.4744,113.36,0.0,4.2,4.2,0.0,0.021,0.021,6
2025,6,10.0,1.0,1.0,1.0,3.0,EDUCACIÓN PARVULARIA,0.47102,111.3,0.0,4.5,4.5,0.0,0.021,0.022,6
2025,6,10.0,2.0,,,,ENSEÑANZA MEDIA,0.58802,111.18,0.0,4.2,4.2,0.0,0.025,0.026,6
2025,6,10.0,2.0,1.0,,,ENSEÑANZA MEDIA,0.58802,111.18,0.0,4.2,4.2,0.0,0.025,0.026,6
2025,6,10.0,2.0,1.0,1.0,,ENSEÑANZA MEDIA,0.58802,111.18,0.0,4.2,4.2,0.0,0.025,0.026,6
2025,6,10.0,2.0,1.0,1.0,1.0,ENSEÑANZA MEDIA,0.58802,111.18,0.0,4.2,4.2,0.0,0.025,0.026,6
2025,6,10.0,3.0,,,,ENSEÑANZA SUPERIOR,1.91635,114.26,0.0,6.3,6.3,0.0,0.123,0.125,6
2025,6,10.0,3.0,1.0,,,ENSEÑANZA SUPERIOR,1.91635,114.26,0.0,6.3,6.3,0.0,0.123,0.125,6
2025,6,10.0,3.0,1.0,1.0,,ENSEÑANZA SUPERIOR,1.91635,114.26,0.0,6.3,6.3,0.0,0.123,0.125,6
2025,6,10.0,3.0,1.0,1.0,1.0,ENSEÑANZA UNIVERSITARIA,1.32753,115.02,0.0,6.7,6.7,0.0,0.091,0.093,6
2025,6,10.0,3.0,1.0,1.0,2.0,ENSEÑANZA DE POST GRADO Y POSTÍTULO,0.30416,111.35,0.0,4.8,4.8,0.0,0.015,0.015,6
2025,6,10.0,3.0,1.0,1.0,3.0,ENSEÑANZA EN INSTITUTO PROFESIONAL,0.24884,113.81,0.0,5.8,5.8,0.0,0.015,0.015,6
2025,6,10.0,3.0,1.0,1.0,4.0,ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA,0.03582,114.22,0.0,6.5,6.5,0.0,0.002,0.002,6
2025,6,10.0,4.0,,,,ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL,0.24423,113.74,-0.2,3.9,4.2,0.0,0.01,0.011,6
2025,6,10.0,4.0,1.0,,,ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL,0.24423,113.74,-0.2,3.9,4.2,0.0,0.01,0.011,6
2025,6,10.0,4.0,1.0,1.0,,PRE UNIVERSITARIOS,0.09222,107.49,0.0,4.3,4.3,0.0,0.004,0.004,6
2025,6,10.0,4.0,1.0,1.0,1.0,PRE UNIVERSITARIOS,0.09222,107.49,0.0,4.3,4.3,0.0,0.004,0.004,6
2025,6,10.0,4.0,1.0,2.0,,CURSOS DE CAPACITACIÓN,0.15201,117.54,-0.3,3.7,4.2,0.0,0.006,0.007,6
2025,6,10.0,4.0,1.0,2.0,1.0,CURSOS DE CAPACITACIÓN,0.15201,117.54,-0.3,3.7,4.2,0.0,0.006,0.007,6
2025,6,11.0,,,,,RESTAURANTES Y ALOJAMIENTO,6.22047,113.8,0.4,2.4,6.1,0.026,0.159,0.395,6
2025,6,11.0,1.0,,,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,114.58,0.5,3.1,6.5,0.032,0.182,0.376,6
2025,6,11.0,1.0,1.0,,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,114.58,0.5,3.1,6.5,0.032,0.182,0.376,6
2025,6,11.0,1.0,1.0,1.0,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,114.58,0.5,3.1,6.5,0.032,0.182,0.376,6
2025,6,11.0,1.0,1.0,1.0,1.0,"ALIMENTOS ADQUIRIDOS EN RESTAURANTES, CAFÉS Y SIMILARES",5.05372,114.88,0.5,3.2,6.7,0.029,0.172,0.35,6
2025,6,11.0,1.0,1.0,1.0,2.0,"BEBIDAS NO ALCOHÓLICAS ADQUIRIDAS EN RESTAURANTES, CAFÉS Y SIMILARES",0.31495,114.51,0.4,1.9,5.5,0.001,0.006,0.018,6
2025,6,11.0,1.0,1.0,1.0,3.0,"BEBIDAS ALCOHÓLICAS ADQUIRIDAS EN RESTAURANTES, CAFÉS Y SIMILARES",0.20406,107.28,0.7,1.5,3.6,0.001,0.003,0.007,6
2025,6,11.0,2.0,,,,SERVICIOS DE ALOJAMIENTO,0.64774,107.04,-1.0,-3.3,2.9,-0.006,-0.022,0.019,6
2025,6,11.0,2.0,1.0,,,SERVICIOS DE ALOJAMIENTO,0.64774,107.04,-1.0,-3.3,2.9,-0.006,-0.022,0.019,6
2025,6,11.0,2.0,1.0,1.0,,SERVICIOS DE ALOJAMIENTO,0.64774,107.04,-1.0,-3.3,2.9,-0.006,-0.022,0.019,6
2025,6,11.0,2.0,1.0,1.0,1.0,SERVICIOS DE ALOJAMIENTO,0.64774,107.04,-1.0,-3.3,2.9,-0.006,-0.022,0.019,6
2025,6,12.0,,,,,SEGUROS Y SERVICIOS FINANCIEROS,1.10487,101.22,0.7,-1.2,4.1,0.007,-0.013,0.043,6
2025,6,12.0,1.0,,,,SEGUROS,0.85256,103.46,0.8,-2.3,4.2,0.006,-0.02,0.034,6
2025,6,12.0,1.0,1.0,,,SEGUROS,0.85256,103.46,0.8,-2.3,4.2,0.006,-0.02,0.034,6
2025,6,12.0,1.0,1.0,1.0,,SEGUROS,0.85256,103.46,0.8,-2.3,4.2,0.006,-0.02,0.034,6
2025,6,12.0,1.0,1.0,1.0,1.0,SEGUROS,0.85256,103.46,0.8,-2.3,4.2,0.006,-0.02,0.034,6
2025,6,12.0,2.0,,,,GASTOS FINANCIEROS,0.25231,93.62,0.2,3.0,4.1,0.0,0.007,0.009,6
2025,6,12.0,2.0,1.0,,,GASTOS FINANCIEROS,0.25231,93.62,0.2,3.0,4.1,0.0,0.007,0.009,6
2025,6,12.0,2.0,1.0,1.0,,GASTOS FINANCIEROS,0.25231,93.62,0.2,3.0,4.1,0.0,0.007,0.009,6
2025,6,12.0,2.0,1.0,1.0,1.0,GASTOS FINANCIEROS,0.25231,93.62,0.2,3.0,4.1,0.0,0.007,0.009,6
2025,6,13.0,,,,,BIENES Y SERVICIOS DIVERSOS,3.72905,107.34,-0.6,1.7,4.8,-0.022,0.062,0.177,6
2025,6,13.0,1.0,,,,CUIDADO PERSONAL,2.63257,105.96,-0.5,1.3,3.8,-0.014,0.033,0.099,6
2025,6,13.0,1.0,1.0,,,PRODUCTOS PARA EL CUIDADO PERSONAL,2.28809,104.51,-0.7,1.0,3.2,-0.016,0.022,0.071,6
2025,6,13.0,1.0,1.0,1.0,,APARATOS NO ELÉCTRICOS PARA EL CUIDADO PERSONAL,0.13122,108.76,-0.3,2.6,-0.3,0.0,0.003,0.0,6
2025,6,13.0,1.0,1.0,1.0,1.0,APARATOS NO ELÉCTRICOS PARA EL CUIDADO PERSONAL,0.13122,108.76,-0.3,2.6,-0.3,0.0,0.003,0.0,6
2025,6,13.0,1.0,1.0,2.0,,ARTÍCULOS PARA EL CUIDADO PERSONAL,1.72393,103.61,-1.0,0.6,3.0,-0.016,0.009,0.05,6
2025,6,13.0,1.0,1.0,2.0,1.0,PAPEL HIGIÉNICO,0.42941,104.51,-4.5,-0.9,4.0,-0.019,-0.004,0.017,6
2025,6,13.0,1.0,1.0,2.0,2.0,ARTÍCULOS PARA EL CUIDADO E HIGIENE CAPILAR,0.28629,98.71,0.0,1.5,1.8,0.0,0.004,0.005,6
2025,6,13.0,1.0,1.0,2.0,3.0,"CREMAS, LOCIONES Y BLOQUEADORES",0.28454,110.92,1.1,2.9,4.8,0.003,0.008,0.014,6
2025,6,13.0,1.0,1.0,2.0,4.0,PAÑALES DESECHABLES PARA BEBÉ,0.22784,100.05,-2.2,1.8,-2.1,-0.005,0.004,-0.005,6
2025,6,13.0,1.0,1.0,2.0,5.0,ARTÍCULOS DE HIGIENE BUCAL,0.15189,105.24,1.6,-4.1,5.1,0.002,-0.007,0.008,6
2025,6,13.0,1.0,1.0,2.0,6.0,JABONES,0.13415,107.1,1.3,3.6,9.4,0.002,0.005,0.012,6
2025,6,13.0,1.0,1.0,2.0,7.0,DESODORANTES Y ANTITRANSPIRANTES,0.1336,99.27,1.8,-0.2,0.3,0.002,0.0,0.0,6
2025,6,13.0,1.0,1.0,2.0,8.0,ARTÍCULOS PARA LA CONTENCIÓN MENSTRUAL,0.07621,98.54,-2.3,-1.2,-0.4,-0.002,-0.001,0.0,6
2025,6,13.0,1.0,1.0,3.0,,ARTÍCULOS COSMÉTICOS,0.43294,106.79,0.1,2.1,5.0,0.001,0.009,0.021,6
2025,6,13.0,1.0,1.0,3.0,1.0,COLONIAS Y PERFUMES,0.16433,108.75,0.8,2.1,4.2,0.001,0.004,0.007,6
2025,6,13.0,1.0,1.0,3.0,2.0,PRODUCTOS DE MAQUILLAJE,0.15534,102.74,-0.6,-0.2,4.1,-0.001,0.0,0.006,6
2025,6,13.0,1.0,1.0,3.0,3.0,TINTURAS Y FIJADORES,0.11327,109.49,0.1,5.1,7.4,0.0,0.006,0.008,6
2025,6,13.0,1.0,2.0,,,SERVICIOS DE PELUQUERÍA Y CENTROS DE ESTÉTICA,0.34448,115.62,0.5,3.1,7.8,0.002,0.011,0.028,6
2025,6,13.0,1.0,2.0,1.0,,SERVICIOS DE PELUQUERÍA,0.20112,114.96,0.5,3.5,8.0,0.001,0.007,0.017,6
2025,6,13.0,1.0,2.0,1.0,1.0,SERVICIOS DE PELUQUERÍA,0.20112,114.96,0.5,3.5,8.0,0.001,0.007,0.017,6
2025,6,13.0,1.0,2.0,2.0,,SERVICIOS EN CENTROS DE ESTÉTICA,0.14336,116.54,0.4,2.5,7.4,0.001,0.004,0.011,6
2025,6,13.0,1.0,2.0,2.0,1.0,SERVICIOS EN CENTROS DE ESTÉTICA,0.14336,116.54,0.4,2.5,7.4,0.001,0.004,0.011,6
2025,6,13.0,2.0,,,,ARTÍCULOS PERSONALES,0.4224,102.19,-2.3,2.4,6.2,-0.009,0.009,0.024,6
2025,6,13.0,2.0,1.0,,,JOYAS Y RELOJES,0.19691,127.36,0.7,11.7,20.9,0.002,0.025,0.042,6
2025,6,13.0,2.0,1.0,1.0,,JOYAS Y RELOJES,0.19691,127.36,0.7,11.7,20.9,0.002,0.025,0.042,6
2025,6,13.0,2.0,1.0,1.0,1.0,JOYAS,0.14621,135.02,1.5,14.2,26.0,0.003,0.023,0.039,6
2025,6,13.0,2.0,1.0,1.0,2.0,RELOJES DE PULSERA,0.0507,105.27,-2.0,3.3,5.0,-0.001,0.002,0.002,6
2025,6,13.0,2.0,2.0,,,OTROS ARTÍCULOS PERSONALES,0.22549,80.21,-6.1,-8.2,-9.1,-0.011,-0.015,-0.018,6
2025,6,13.0,2.0,2.0,1.0,,OTROS ARTÍCULOS PERSONALES,0.22549,80.21,-6.1,-8.2,-9.1,-0.011,-0.015,-0.018,6
2025,6,13.0,2.0,2.0,1.0,1.0,"MOCHILAS, CARTERAS Y MALETAS",0.2032,80.54,-5.5,-8.7,-8.9,-0.009,-0.015,-0.015,6
2025,6,13.0,2.0,2.0,1.0,2.0,ARTÍCULOS PARA BEBÉS,0.02229,77.2,-11.8,-3.4,-11.8,-0.002,-0.001,-0.002,6
2025,6,13.0,3.0,,,,RESIDENCIAS PARA ADULTOS MAYORES,0.15651,118.18,0.8,4.9,9.3,0.001,0.008,0.015,6
2025,6,13.0,3.0,1.0,,,RESIDENCIAS PARA ADULTOS MAYORES,0.15651,118.18,0.8,4.9,9.3,0.001,0.008,0.015,6
2025,6,13.0,3.0,1.0,1.0,,RESIDENCIAS PARA ADULTOS MAYORES,0.15651,118.18,0.8,4.9,9.3,0.001,0.008,0.015,6
2025,6,13.0,3.0,1.0,1.0,1.0,RESIDENCIAS PARA ADULTOS MAYORES,0.15651,118.18,0.8,4.9,9.3,0.001,0.008,0.015,6
2025,6,13.0,4.0,,,,OTROS SERVICIOS,0.51757,115.28,0.1,2.1,7.2,0.0,0.012,0.039,6
2025,6,13.0,4.0,1.0,,,OTROS SERVICIOS,0.51757,115.28,0.1,2.1,7.2,0.0,0.012,0.039,6
2025,6,13.0,4.0,1.0,1.0,,OTROS SERVICIOS,0.51757,115.28,0.1,2.1,7.2,0.0,0.012,0.039,6
2025,6,13.0,4.0,1.0,1.0,1.0,SERVICIOS FUNERARIOS,0.40123,116.12,0.0,1.7,8.1,0.0,0.007,0.034,6
2025,6,13.0,4.0,1.0,1.0,2.0,EMISIÓN DE CERTIFICADOS,0.07767,114.39,0.1,4.5,5.1,0.0,0.004,0.004,6
2025,6,13.0,4.0,1.0,1.0,3.0,CUOTAS EN CENTROS DE PADRES Y APODERADOS ,0.03867,108.35,0.0,1.8,1.8,0.0,0.001,0.001,6
2025,7,,,,,,IPC General,,108.62,0.9,2.8,4.3,,,,7
2025,7,1.0,,,,,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,22.15348,108.07,0.9,2.1,3.2,0.192,0.455,0.705,7
2025,7,1.0,1.0,,,,ALIMENTOS,19.9127,107.59,0.8,1.7,2.9,0.157,0.346,0.575,7
2025,7,1.0,1.0,1.0,,,"PAN, CEREALES, HARINAS Y PASTAS",4.29417,108.62,0.6,3.3,4.0,0.026,0.14,0.172,7
2025,7,1.0,1.0,1.0,1.0,,ARROZ,0.22304,134.69,0.5,-1.6,-0.6,0.001,-0.005,-0.002,7
2025,7,1.0,1.0,1.0,1.0,1.0,ARROZ,0.22304,134.69,0.5,-1.6,-0.6,0.001,-0.005,-0.002,7
2025,7,1.0,1.0,1.0,2.0,,HARINA DE CEREALES,0.13801,89.91,1.6,-5.4,-8.7,0.002,-0.007,-0.011,7
2025,7,1.0,1.0,1.0,2.0,1.0,HARINA DE TRIGO,0.10111,88.81,2.6,-1.8,-5.7,0.002,-0.002,-0.005,7
2025,7,1.0,1.0,1.0,2.0,2.0,HARINA DE OTROS CEREALES,0.0369,92.91,-0.8,-13.7,-15.7,0.0,-0.005,-0.006,7
2025,7,1.0,1.0,1.0,3.0,,PAN Y PRODUCTOS DE PANADERÍA,3.36173,109.48,0.5,4.9,6.2,0.017,0.164,0.206,7
2025,7,1.0,1.0,1.0,3.0,1.0,PAN,2.21583,107.51,0.1,5.5,5.1,0.003,0.118,0.11,7
2025,7,1.0,1.0,1.0,3.0,2.0,PRODUCTOS DE REPOSTERÍA,0.62508,118.22,-0.5,4.2,11.3,-0.003,0.028,0.072,7
2025,7,1.0,1.0,1.0,3.0,3.0,GALLETAS,0.44886,108.14,4.2,3.5,5.0,0.018,0.016,0.022,7
2025,7,1.0,1.0,1.0,3.0,4.0,MASAS SALADAS PREPARADAS,0.07196,102.24,-0.6,4.2,1.9,0.0,0.003,0.001,7
2025,7,1.0,1.0,1.0,4.0,,CEREALES PARA EL DESAYUNO,0.1617,104.84,-0.6,1.3,1.1,-0.001,0.002,0.002,7
2025,7,1.0,1.0,1.0,4.0,1.0,CEREALES PARA EL DESAYUNO,0.1617,104.84,-0.6,1.3,1.1,-0.001,0.002,0.002,7
2025,7,1.0,1.0,1.0,5.0,,PASTAS,0.25987,90.66,2.0,-3.0,-6.6,0.004,-0.007,-0.016,7
2025,7,1.0,1.0,1.0,5.0,1.0,PASTAS,0.25987,90.66,2.0,-3.0,-6.6,0.004,-0.007,-0.016,7
2025,7,1.0,1.0,1.0,6.0,,SNACKS,0.14982,102.96,1.3,-5.2,-4.2,0.002,-0.008,-0.006,7
2025,7,1.0,1.0,1.0,6.0,1.0,SNACKS,0.14982,102.96,1.3,-5.2,-4.2,0.002,-0.008,-0.006,7
2025,7,1.0,1.0,2.0,,,CARNES,4.95434,111.37,1.8,3.8,9.4,0.091,0.189,0.454,7
2025,7,1.0,1.0,2.0,1.0,,"CARNE FRESCA, REFRIGERADA O CONGELADA",3.731,112.88,1.8,3.2,9.8,0.069,0.123,0.359,7
2025,7,1.0,1.0,2.0,1.0,1.0,CARNE DE VACUNO,2.13465,111.09,1.2,4.1,8.9,0.027,0.089,0.186,7
2025,7,1.0,1.0,2.0,1.0,2.0,CARNE DE POLLO,1.0303,119.75,3.0,2.7,13.2,0.033,0.031,0.138,7
2025,7,1.0,1.0,2.0,1.0,3.0,CARNE DE CERDO,0.50492,105.81,1.4,0.1,5.4,0.007,0.0,0.026,7
2025,7,1.0,1.0,2.0,1.0,4.0,CARNE DE PAVO,0.06113,117.72,3.2,6.0,14.8,0.002,0.004,0.009,7
2025,7,1.0,1.0,2.0,2.0,,CARNES PROCESADAS,1.22334,106.76,1.9,5.6,8.2,0.022,0.066,0.095,7
2025,7,1.0,1.0,2.0,2.0,1.0,CECINAS,1.07909,107.5,2.0,6.3,8.7,0.021,0.066,0.089,7
2025,7,1.0,1.0,2.0,2.0,2.0,HAMBURGUESAS,0.10511,101.92,0.8,0.0,6.2,0.001,0.0,0.006,7
2025,7,1.0,1.0,2.0,2.0,3.0,CARNES APANADAS,0.03914,99.51,1.3,1.0,-1.6,0.0,0.0,-0.001,7
2025,7,1.0,1.0,3.0,,,PESCADOS Y MARISCOS,0.75001,109.01,2.0,5.4,8.3,0.015,0.04,0.06,7
2025,7,1.0,1.0,3.0,1.0,,PESCADOS FRESCOS O REFRIGERADOS,0.36037,109.94,0.6,6.6,12.1,0.002,0.023,0.041,7
2025,7,1.0,1.0,3.0,1.0,1.0,PESCADOS FRESCOS O REFRIGERADOS,0.36037,109.94,0.6,6.6,12.1,0.002,0.023,0.041,7
2025,7,1.0,1.0,3.0,2.0,,PESCADOS EN CONSERVA,0.25749,111.33,5.7,5.8,8.1,0.014,0.015,0.021,7
2025,7,1.0,1.0,3.0,2.0,1.0,PESCADOS EN CONSERVA,0.25749,111.33,5.7,5.8,8.1,0.014,0.015,0.021,7
2025,7,1.0,1.0,3.0,3.0,,MARISCOS FRESCOS O REFRIGERADOS,0.10311,101.55,-1.1,1.4,-0.9,-0.001,0.001,-0.001,7
2025,7,1.0,1.0,3.0,3.0,1.0,MARISCOS FRESCOS O REFRIGERADOS,0.10311,101.55,-1.1,1.4,-0.9,-0.001,0.001,-0.001,7
2025,7,1.0,1.0,3.0,4.0,,MARISCOS EN CONSERVA,0.02904,103.32,-3.0,0.7,-3.2,-0.001,0.0,-0.001,7
2025,7,1.0,1.0,3.0,4.0,1.0,MARISCOS EN CONSERVA,0.02904,103.32,-3.0,0.7,-3.2,-0.001,0.0,-0.001,7
2025,7,1.0,1.0,4.0,,,"LÁCTEOS, BEBIDAS VEGETALES Y HUEVOS",2.66268,110.38,2.2,5.1,3.8,0.06,0.134,0.103,7
2025,7,1.0,1.0,4.0,1.0,,LECHE LÍQUIDA,0.36921,110.02,0.4,6.1,2.4,0.001,0.022,0.009,7
2025,7,1.0,1.0,4.0,1.0,1.0,LECHE LÍQUIDA,0.36921,110.02,0.4,6.1,2.4,0.001,0.022,0.009,7
2025,7,1.0,1.0,4.0,2.0,,OTRAS LECHES Y CREMAS,0.24122,103.12,5.3,6.8,4.1,0.012,0.015,0.009,7
2025,7,1.0,1.0,4.0,2.0,1.0,LECHE EN POLVO,0.13892,101.79,3.9,8.4,2.9,0.005,0.01,0.004,7
2025,7,1.0,1.0,4.0,2.0,2.0,CREMAS Y LECHES CONSERVADAS,0.1023,104.93,7.1,4.6,5.8,0.007,0.004,0.006,7
2025,7,1.0,1.0,4.0,3.0,,BEBIDAS VEGETALES,0.02403,109.62,2.0,1.5,3.6,0.0,0.0,0.001,7
2025,7,1.0,1.0,4.0,3.0,1.0,BEBIDAS VEGETALES,0.02403,109.62,2.0,1.5,3.6,0.0,0.0,0.001,7
2025,7,1.0,1.0,4.0,4.0,,QUESOS,0.99125,106.95,-0.4,0.6,2.2,-0.004,0.005,0.022,7
2025,7,1.0,1.0,4.0,4.0,1.0,QUESOS,0.99125,106.95,-0.4,0.6,2.2,-0.004,0.005,0.022,7
2025,7,1.0,1.0,4.0,5.0,,YOGURES Y PRODUCTOS SIMILARES,0.33643,107.19,2.9,2.4,5.4,0.009,0.008,0.018,7
2025,7,1.0,1.0,4.0,5.0,1.0,YOGURES Y PRODUCTOS SIMILARES,0.33643,107.19,2.9,2.4,5.4,0.009,0.008,0.018,7
2025,7,1.0,1.0,4.0,6.0,,POSTRES LÁCTEOS,0.22855,112.81,5.9,5.0,6.1,0.013,0.012,0.014,7
2025,7,1.0,1.0,4.0,6.0,1.0,POSTRES LÁCTEOS,0.22855,112.81,5.9,5.0,6.1,0.013,0.012,0.014,7
2025,7,1.0,1.0,4.0,7.0,,HUEVOS,0.47199,122.73,5.3,14.9,5.5,0.027,0.071,0.029,7
2025,7,1.0,1.0,4.0,7.0,1.0,HUEVOS,0.47199,122.73,5.3,14.9,5.5,0.027,0.071,0.029,7
2025,7,1.0,1.0,5.0,,,ACEITES Y GRASAS,0.66354,107.93,2.2,3.0,3.5,0.014,0.02,0.023,7
2025,7,1.0,1.0,5.0,1.0,,ACEITES VEGETALES,0.38381,106.68,4.4,2.9,2.1,0.016,0.011,0.008,7
2025,7,1.0,1.0,5.0,1.0,1.0,ACEITE VEGETAL Y DE MARAVILLA,0.31637,92.49,5.1,4.3,2.1,0.013,0.012,0.006,7
2025,7,1.0,1.0,5.0,1.0,2.0,ACEITE DE OLIVA,0.06744,173.23,2.8,-0.5,1.9,0.003,-0.001,0.002,7
2025,7,1.0,1.0,5.0,2.0,,MANTEQUILLA,0.20964,111.55,0.2,4.9,7.0,0.0,0.01,0.015,7
2025,7,1.0,1.0,5.0,2.0,1.0,MANTEQUILLA,0.20964,111.55,0.2,4.9,7.0,0.0,0.01,0.015,7
2025,7,1.0,1.0,5.0,3.0,,MARGARINA,0.07009,103.94,-3.5,-2.3,0.6,-0.002,-0.002,0.0,7
2025,7,1.0,1.0,5.0,3.0,1.0,MARGARINA,0.07009,103.94,-3.5,-2.3,0.6,-0.002,-0.002,0.0,7
2025,7,1.0,1.0,6.0,,,FRUTAS Y FRUTOS SECOS,1.6269,101.09,-0.8,-6.3,-2.2,-0.013,-0.105,-0.035,7
2025,7,1.0,1.0,6.0,1.0,,FRUTAS FRESCAS,1.45258,100.12,-1.1,-7.2,-2.8,-0.015,-0.107,-0.04,7
2025,7,1.0,1.0,6.0,1.0,1.0,PALTAS,0.44206,100.79,-0.1,-5.4,-9.8,0.0,-0.024,-0.046,7
2025,7,1.0,1.0,6.0,1.0,2.0,FRUTAS DE ESTACIÓN,0.39019,109.86,4.9,-8.0,0.6,0.019,-0.035,0.002,7
2025,7,1.0,1.0,6.0,1.0,3.0,PLÁTANOS,0.20535,102.36,0.0,7.6,4.1,0.0,0.014,0.008,7
2025,7,1.0,1.0,6.0,1.0,4.0,LIMONES,0.15015,69.1,-18.4,-22.9,-10.5,-0.022,-0.029,-0.012,7
2025,7,1.0,1.0,6.0,1.0,5.0,NARANJAS,0.12263,100.32,-9.0,-8.2,2.9,-0.011,-0.01,0.003,7
2025,7,1.0,1.0,6.0,1.0,6.0,MANZANAS,0.11352,100.85,0.5,-14.4,4.2,0.001,-0.018,0.004,7
2025,7,1.0,1.0,6.0,1.0,7.0,PERAS,0.02868,100.06,-1.7,-11.5,-0.5,0.0,-0.004,0.0,7
2025,7,1.0,1.0,6.0,2.0,,FRUTOS SECOS,0.14506,111.87,1.1,1.3,4.1,0.002,0.002,0.006,7
2025,7,1.0,1.0,6.0,2.0,1.0,FRUTOS SECOS,0.14506,111.87,1.1,1.3,4.1,0.002,0.002,0.006,7
2025,7,1.0,1.0,6.0,3.0,,FRUTAS PRESERVADAS,0.02926,95.61,1.7,-1.3,-4.1,0.0,0.0,-0.001,7
2025,7,1.0,1.0,6.0,3.0,1.0,FRUTAS PRESERVADAS,0.02926,95.61,1.7,-1.3,-4.1,0.0,0.0,-0.001,7
2025,7,1.0,1.0,7.0,,,"HORTALIZAS, LEGUMBRES Y TUBÉRCULOS",2.39607,96.39,-2.8,-5.4,-11.7,-0.061,-0.125,-0.294,7
2025,7,1.0,1.0,7.0,1.0,,HORTALIZAS Y LEGUMINOSAS,1.36772,99.84,-3.9,-3.6,-13.2,-0.052,-0.049,-0.2,7
2025,7,1.0,1.0,7.0,1.0,1.0,VERDURAS DE ESTACIÓN,0.41119,104.14,-0.1,-5.4,-7.3,0.0,-0.023,-0.032,7
2025,7,1.0,1.0,7.0,1.0,2.0,TOMATES,0.33514,93.84,-14.3,-0.1,-13.4,-0.049,0.0,-0.047,7
2025,7,1.0,1.0,7.0,1.0,3.0,LECHUGAS,0.18525,103.43,-3.0,0.6,-31.3,-0.005,0.001,-0.084,7
2025,7,1.0,1.0,7.0,1.0,4.0,CEBOLLAS Y CEBOLLINES,0.14496,91.67,-1.5,-2.8,-14.1,-0.002,-0.004,-0.021,7
2025,7,1.0,1.0,7.0,1.0,5.0,ZAPALLOS,0.09399,94.15,-2.6,-13.0,-2.5,-0.002,-0.012,-0.002,7
2025,7,1.0,1.0,7.0,1.0,6.0,ZANAHORIAS,0.08344,99.03,-0.7,-16.5,-4.5,-0.001,-0.015,-0.004,7
2025,7,1.0,1.0,7.0,1.0,7.0,PIMIENTOS MORRONES,0.07618,106.86,6.0,-3.7,-9.5,0.004,-0.003,-0.008,7
2025,7,1.0,1.0,7.0,1.0,8.0,ZAPALLOS ITALIANOS,0.03757,121.81,9.0,23.2,-4.9,0.003,0.008,-0.002,7
2025,7,1.0,1.0,7.0,2.0,,PAPAS,0.38981,60.99,-6.6,-33.3,-33.6,-0.016,-0.112,-0.115,7
2025,7,1.0,1.0,7.0,2.0,1.0,PAPAS,0.38981,60.99,-6.6,-33.3,-33.6,-0.016,-0.112,-0.115,7
2025,7,1.0,1.0,7.0,3.0,,LEGUMBRES SECAS,0.12616,117.37,1.1,2.8,5.0,0.002,0.004,0.007,7
2025,7,1.0,1.0,7.0,3.0,1.0,LEGUMBRES SECAS,0.12616,117.37,1.1,2.8,5.0,0.002,0.004,0.007,7
2025,7,1.0,1.0,7.0,4.0,,VERDURAS CONGELADAS,0.12297,101.99,3.0,11.8,0.2,0.003,0.013,0.0,7
2025,7,1.0,1.0,7.0,4.0,1.0,VERDURAS CONGELADAS,0.12297,101.99,3.0,11.8,0.2,0.003,0.013,0.0,7
2025,7,1.0,1.0,7.0,5.0,,OTRAS PREPARACIONES DE VEGETALES,0.38941,111.17,0.4,4.9,3.6,0.001,0.019,0.015,7
2025,7,1.0,1.0,7.0,5.0,1.0,PAPAS FRITAS,0.15577,112.41,1.1,3.1,3.0,0.002,0.005,0.005,7
2025,7,1.0,1.0,7.0,5.0,2.0,VERDURAS ENCURTIDAS,0.07432,125.43,-5.6,7.3,5.9,-0.005,0.006,0.005,7
2025,7,1.0,1.0,7.0,5.0,3.0,PAPAS CONGELADAS Y DESHIDRATADAS,0.07302,106.87,6.1,11.3,3.7,0.004,0.008,0.003,7
2025,7,1.0,1.0,7.0,5.0,4.0,HORTALIZAS EN CONSERVA,0.05416,98.58,2.0,1.2,2.2,0.001,0.001,0.001,7
2025,7,1.0,1.0,7.0,5.0,5.0,SUSTITUTOS VEGETALES DE CARNE,0.03214,103.17,-0.6,0.7,2.8,0.0,0.0,0.001,7
2025,7,1.0,1.0,8.0,,,"AZÚCAR, CONFITES Y POSTRES",1.0901,111.72,1.1,3.4,5.5,0.013,0.038,0.061,7
2025,7,1.0,1.0,8.0,1.0,,AZÚCAR,0.12692,101.94,0.6,-3.1,-4.3,0.001,-0.004,-0.006,7
